-0.000085,-0.004005,0.013988,0.000037,0.495995,564.371277,767.180786,1091.093140
-0.000133,-0.005199,0.013988,0.000037,0.495995,465.651825,890.527832,1102.958496
-0.000320,-0.005568,0.013988,0.000037,0.495995,215.785446,708.886353,894.457886
-0.000605,-0.005620,0.013988,0.000037,0.495995,404.748352,816.860962,1103.512085
-0.000801,-0.005543,0.013988,0.000037,0.495995,394.883667,767.788940,1082.865967
-0.000953,-0.005481,0.013988,0.000037,0.495995,478.962341,1010.431641,1256.617554
-0.001076,-0.005474,0.013988,0.000037,0.495995,586.987488,982.851990,1201.780518
-0.001164,-0.005549,0.013988,0.000037,0.495995,402.812958,870.564209,1234.383789
-0.001248,-0.005726,0.013988,0.000037,0.495995,536.825806,974.418701,1249.592896
-0.001306,-0.005893,0.013988,0.000037,0.495995,604.681946,990.396729,1240.934937
-0.001363,-0.006032,0.013988,0.000037,0.495995,501.951416,956.163452,1303.288818
-0.001398,-0.005632,0.013988,0.000037,0.495995,561.051086,1028.741089,1242.933350
-0.001431,0.004293,0.013988,0.000037,0.495995,876.200500,935.031921,1159.366943
-0.001447,0.031425,0.013988,0.000037,0.495995,802.149658,996.146179,1624.436035
-0.001458,0.073465,0.013988,0.000037,0.495995,566.236145,816.563965,1801.615845
-0.001465,0.124788,0.013988,0.000037,0.495995,611.468018,850.971924,1967.825928
-0.001477,0.179885,0.013988,0.000037,0.495995,782.299377,1418.456665,2266.706299
-0.001521,0.234545,0.013988,0.000037,0.495995,907.865112,1008.626953,2177.043457
-0.001556,0.285979,0.013988,0.000037,0.495995,994.913147,986.605408,1251.020874
-0.001579,0.332433,0.013988,0.000037,0.495995,841.304626,1019.373169,1197.309204
-0.001598,0.373039,0.013988,-0.001476,0.873039,477.542694,1180.191650,1033.285522
-0.001617,0.408044,0.013988,-0.001476,0.873039,596.826355,1086.416870,1086.532837
-0.001622,0.444346,0.013988,-0.001476,0.873039,762.006470,940.766479,1238.422241
-0.001631,0.488215,0.013988,-0.001476,0.873039,816.815125,1156.708374,1672.562622
-0.001688,0.538637,0.013988,-0.001476,0.873039,790.809448,908.505798,1460.877319
-0.001874,0.592088,0.013988,-0.001476,0.873039,940.838745,830.593933,1602.505615
-0.002155,0.645128,0.013988,-0.001476,0.873039,683.798767,843.423767,1179.674438
-0.002362,0.695147,0.013988,-0.001476,0.873039,849.453918,874.965088,1138.187134
-0.002519,0.740454,0.013988,-0.002397,1.240454,713.950134,1161.104248,1515.844482
-0.002645,0.780505,0.013988,-0.002397,1.240454,858.834778,1272.208252,1361.430542
-0.002740,0.821611,0.013988,-0.002397,1.240454,838.367126,700.251404,1204.034180
-0.002813,0.869446,0.013988,-0.002397,1.240454,624.278625,766.680969,2181.916260
-0.002866,0.922900,0.013988,-0.002397,1.240454,491.405243,853.336975,1898.423706
-0.002903,0.978570,0.013988,-0.002397,1.240454,778.964417,1034.914429,2013.692627
-0.002934,1.033088,0.013988,-0.002397,1.240454,830.268555,975.481567,1892.581299
-0.002950,1.083910,0.013988,-0.002397,1.240454,831.389526,1087.484863,1525.279785
-0.002968,1.129516,0.013988,-0.002846,1.629516,696.601379,1803.176025,1294.702271
-0.002974,1.169497,0.013988,-0.002851,1.669497,580.287659,1787.351562,1466.879028
-0.002986,1.210639,0.013988,-0.002851,1.669497,389.796173,1715.082520,1654.742798
-0.003007,1.259866,0.013988,-0.002851,1.669497,523.656494,1861.222412,2134.694824
-0.003043,1.316632,0.013988,-0.002851,1.669497,428.628418,1709.452759,1811.634033
-0.003072,1.377075,0.013988,-0.002851,1.669497,358.270599,1690.331055,1573.886353
-0.003093,1.437209,0.013988,-0.002851,1.669497,548.039429,1561.774414,1683.526855
-0.003104,1.493962,0.013988,-0.002851,1.669497,554.251831,1571.984619,1622.598877
-0.003117,1.545334,0.013988,-0.002995,2.045334,391.998230,1519.355835,2067.068115
-0.003128,1.590570,0.013988,-0.002995,2.045334,406.523712,1504.174316,1962.408203
-0.003262,1.635994,0.013988,-0.002995,2.045334,456.085724,1706.274048,1407.756592
-0.003504,1.687511,0.013988,-0.002995,2.045334,436.954712,1607.954468,2234.942871
-0.003770,1.744074,0.013988,-0.002995,2.045334,353.797394,1575.504028,2415.014160
-0.003950,1.802255,0.013988,-0.002995,2.045334,377.333527,1592.974365,1710.223389
-0.004043,1.858678,0.013988,-0.002995,2.045334,275.987640,1106.066528,711.147766
-0.004022,1.910833,0.013988,-0.003900,2.410833,399.481476,1719.754761,1617.135376
-0.003992,1.957599,0.013988,-0.003900,2.410833,305.038574,1463.023071,1133.026978
-0.003960,2.004851,0.013988,-0.003900,2.410833,401.960938,1063.881836,1959.368164
-0.003940,2.058010,0.013988,-0.003900,2.410833,337.437683,1027.438232,2368.890381
-0.003910,2.115842,0.013988,-0.003900,2.410833,350.359680,982.300476,2388.521973
-0.003903,2.174933,0.013988,-0.003900,2.410833,522.744080,261.804443,1080.930908
-0.003935,2.231962,0.013988,-0.003900,2.410833,955.939758,455.990082,1604.499512
-0.003903,2.284460,0.013988,-0.003781,2.784460,564.924255,205.348007,592.750427
-0.003917,2.331408,0.013988,-0.003781,2.784460,1064.655884,383.382141,1090.168701
-0.005220,2.349522,0.279765,-0.003781,2.784460,519.800049,177.754791,184.211182
-0.002976,2.348589,-0.363694,-0.003781,2.784460,1101.438232,320.173492,327.550171
-0.005338,2.348736,0.265776,-0.003781,2.784460,665.771667,217.519104,223.964691
-0.007600,2.349709,0.937211,-0.003781,2.784460,1093.143555,362.794281,447.784180
-0.002489,2.348536,-0.559529,-0.003781,2.784460,1089.057983,340.363159,421.813873
-0.004451,2.348772,-0.027976,-0.003781,2.784460,516.597412,194.917953,141.620514
-0.011718,2.349367,2.028293,-0.003781,2.784460,275.892120,396.563202,1142.460815
-0.011418,2.373864,-0.937211,-0.003781,2.784460,332.296509,622.058960,2339.556641
-0.010930,2.443235,-0.587506,-0.003781,2.784460,335.565643,409.013153,2663.075684
-0.010167,2.525156,-0.419647,-0.003781,2.784460,300.856079,561.738098,1482.184326
-0.009334,2.604631,-0.265776,-0.003781,2.784460,286.611847,396.864044,573.232788
-0.008494,2.675877,-0.153871,-0.009837,3.175875,301.715637,332.546539,678.693237
-0.007701,2.737625,-0.069941,-0.009837,3.175875,338.101440,733.787598,2115.827881
-0.007206,2.796924,-0.027976,-0.009837,3.175875,280.872498,349.192139,1106.376831
-0.006994,2.860604,0.000000,-0.009837,3.175875,327.604706,462.052826,2200.622559
-0.006984,2.928053,0.000000,-0.009837,3.175875,338.726288,404.557648,2508.980713
-0.007163,2.996060,0.013988,-0.009837,3.175875,238.213028,516.982056,1383.053833
-0.007799,3.121245,0.013988,nan,nan,264.145294,360.304718,1079.568359
-0.008157,3.174325,3.385151,nan,nan,158.364151,762.322632,1522.592163
-0.008342,3.218890,6.910184,nan,nan,237.037689,397.537354,970.846924
-0.008458,3.254909,10.854864,nan,nan,265.287384,403.177979,683.842224
-0.008521,3.284600,15.219191,nan,nan,262.960815,391.335022,645.178528
-0.008535,3.310277,19.723401,nan,nan,341.529785,694.826355,952.224548
-0.008515,3.333553,24.227610,nan,nan,291.936890,2006.457275,1355.458130
-0.008497,3.355428,28.717831,nan,nan,263.096252,2054.428711,632.244202
-0.008559,3.376435,33.208052,nan,nan,295.210144,882.849121,721.307861
-0.008616,3.396753,37.698273,nan,nan,342.767822,2220.470459,849.951843
-0.008666,3.416452,42.188494,nan,nan,259.694733,1022.113037,547.943604
-0.008716,3.435542,46.678715,nan,nan,1033.793579,1754.468384,794.724792
-0.008753,3.453995,51.168936,nan,nan,330.816711,1267.935669,785.864197
-0.008795,3.471793,55.659157,nan,nan,366.173798,3061.555908,878.576172
-0.008817,3.488932,60.163366,nan,nan,1075.975464,1521.311768,680.737427
-0.008853,3.505411,64.667575,nan,nan,859.717224,1024.943604,1129.996704
-0.008879,3.521212,69.171785,nan,nan,1972.745972,825.374329,1542.517334
-0.008906,3.536289,73.675994,nan,nan,2629.760742,861.038391,1492.503906
-0.008912,3.550699,78.180203,nan,nan,1264.986694,498.880463,1407.184326
-0.008951,3.564482,82.684412,nan,nan,729.181641,482.032288,1332.687012
-0.008973,3.577609,87.188622,nan,nan,1257.009155,466.856628,1617.059814
-0.008977,3.590116,91.692831,nan,nan,896.349548,696.379333,1735.681763
-0.009005,3.602045,96.197040,nan,nan,793.632751,506.090851,2094.118164
-0.009026,3.613429,100.701249,nan,nan,538.923950,946.381287,2181.208496
-0.009041,3.624266,105.205458,nan,nan,427.684875,1389.149292,2348.683838
-0.009084,3.634635,109.709668,nan,nan,308.507507,1063.188110,2057.129883
-0.009119,3.644525,114.213877,nan,nan,336.172272,870.080566,2116.562500
-0.009148,3.653910,118.718086,nan,nan,645.616760,1228.934937,2637.091797
-0.009192,3.662771,123.222295,nan,nan,776.054749,2159.888184,2509.326172
-0.009228,3.671188,127.726505,nan,nan,413.148285,1552.539062,2041.796753
-0.009277,3.679164,132.230714,nan,nan,633.104553,1631.491699,1546.306641
-0.009323,3.686763,136.734923,nan,nan,880.754761,1817.164429,2101.017334
-0.009375,3.693912,141.239132,nan,nan,875.184631,1924.023438,1640.745850
-0.009430,3.700607,145.743341,nan,nan,849.810974,2223.552002,1876.288818
-0.009487,3.706921,150.247551,nan,nan,840.934143,2116.406738,2005.307373
-0.009547,3.712946,154.751760,nan,nan,932.733643,2344.675293,2673.947510
-0.009609,3.718700,159.255969,nan,nan,1064.335205,2174.873535,2405.553711
-0.009671,3.724156,163.760178,nan,nan,1443.340088,2076.373291,2905.807129
-0.009745,3.729327,168.264388,nan,nan,2053.579102,1965.743286,2497.447021
-0.009815,3.734207,172.768597,0.053124,3.238184,1650.593018,2377.550537,2118.034912
-0.009836,3.738368,172.600738,nan,nan,1208.041504,2057.342285,2047.713989
-0.008820,3.733476,176.489465,nan,nan,1880.880737,2471.037598,2159.264404
-0.006951,3.720781,-179.426993,nan,nan,2161.749756,2513.860596,2174.046631
-0.005409,3.709791,-174.992725,0.053124,3.238184,2197.617920,2774.568848,1417.086792
-0.004419,3.702743,-175.118619,nan,nan,2154.747314,2451.662598,1612.621094
-0.002930,3.691354,-171.229892,nan,nan,1902.761719,2151.342529,2327.479980
-0.000980,3.675421,-167.089377,-0.112695,3.188061,2091.750488,2643.055908,2292.320801
0.000412,3.662144,-167.075388,nan,nan,2135.654297,2377.186523,2366.147217
-0.000604,3.645326,-163.242614,-0.112695,3.188061,2507.541016,2591.623779,1945.241943
-0.003784,3.624824,-163.088743,-0.112695,3.188061,1836.557739,2776.952148,1869.925293
-0.009070,3.600309,-163.186661,-0.153698,3.121683,2036.371338,2987.456055,1444.481934
-0.017300,3.566660,-163.298567,-0.160992,3.087753,2067.142578,2992.592529,1737.166016
-0.028666,3.523803,-163.396484,nan,nan,2018.460815,2625.592041,1789.925781
-0.042765,3.474117,-159.899428,nan,nan,1838.857788,2411.286621,2161.413818
-0.056238,3.428548,-156.290465,nan,nan,1865.381470,2814.559814,1779.942871
-0.066036,3.396312,-152.219891,nan,nan,2419.331055,2946.116211,1883.085327
-0.072071,3.376840,-147.771634,nan,nan,2285.032715,2833.675293,1698.308350
-0.075511,3.366228,-143.225461,nan,nan,2142.179199,1814.022583,2304.132080
-0.077332,3.360797,-138.693275,-0.407377,2.985204,2143.097412,2127.314209,1858.905396
-0.078739,3.357475,-138.875122,nan,nan,2638.237061,2232.958252,1888.298950
-0.085743,3.348472,-134.972406,-0.407377,2.985204,1807.994263,2238.589600,1970.548340
-0.098090,3.333614,-134.860501,-0.407377,2.985204,2561.270508,2418.734619,1635.571411
-0.115307,3.313315,-135.000383,-0.407377,2.985204,2697.826172,2099.249756,1621.463989
-0.140101,3.284423,-135.112289,-0.407377,2.985204,2436.223389,1879.174805,1655.860107
-0.171062,3.248590,-135.210206,-0.407377,2.985204,2330.624512,1869.525024,1628.497192
-0.205366,3.209049,-135.280147,-0.407377,2.985204,2513.371826,2039.859985,1668.699707
-0.240290,3.168907,-135.322112,-0.407377,2.985204,2392.216797,2150.200439,1656.273926
-0.273749,3.130511,-135.336100,-0.407377,2.985204,2208.188477,2293.158203,1436.580078
-0.304350,3.095411,-135.350089,-0.655737,2.739704,2396.577393,2155.861328,1358.693359
-0.331660,3.064202,-135.364077,-0.655737,2.739704,2474.001221,2137.189209,1345.856812
-0.359788,3.032730,-135.364077,-0.655737,2.739704,2878.083984,2539.761963,1881.061768
-0.392536,2.997243,-135.364077,-0.655737,2.739704,2773.717041,2602.860596,1984.393188
-0.429132,2.958558,-135.364077,-0.655737,2.739704,2869.623047,2545.960449,2016.599487
-0.467232,2.918911,-135.364077,-0.655737,2.739704,2762.648193,2299.897217,1813.697876
-0.504548,2.880500,-135.364077,-0.655737,2.739704,2798.106934,1912.037964,2085.992188
-0.539378,2.844896,-135.364077,-0.655737,2.739704,2913.835693,1789.147705,1915.292725
-0.570655,2.813103,-135.364077,-0.921955,2.457310,2727.472900,1771.922363,1703.240479
-0.598169,2.785364,-135.350089,-0.921955,2.457310,2587.633789,1833.852051,1593.814087
-0.626572,2.756742,-135.364077,-0.921955,2.457310,2545.285889,1831.197998,1789.505005
-0.660150,2.722692,-135.350089,-0.921955,2.457310,2832.710938,1725.524414,2002.122192
-0.698092,2.684010,-135.350089,-0.921955,2.457310,2887.829590,1724.825439,1847.037476
-0.737804,2.643329,-135.364077,-0.921955,2.457310,2626.908936,1954.718262,1729.225220
-0.776861,2.603273,-135.364077,-0.921955,2.457310,2681.586426,2318.207275,1909.914795
-0.813448,2.565809,-135.364077,-0.921955,2.457310,2618.115967,2198.515381,2187.013672
-0.846332,2.532187,-135.364077,-1.197631,2.176394,2488.988037,2076.122559,1736.197632
-0.875172,2.502734,-135.350089,-1.197631,2.176394,2371.974609,1770.649658,1728.079468
-0.904676,2.472529,-135.364077,-1.197631,2.176394,2566.371094,1835.025146,1985.751953
-0.939240,2.437189,-135.350089,-1.197631,2.176394,2611.505127,1969.724243,1962.634033
-0.978060,2.397517,-135.350089,-1.197631,2.176394,2497.011475,1954.362427,1776.070435
-1.018588,2.356114,-135.364077,-1.197631,2.176394,2411.124756,1550.818848,1800.479614
